tns_name,sub_num,repeater_name,catalog1_flag,is_repeater,lof_median_rank,eif_score,knn_median_rank,cblof_score,subspace_score,cad_median_rank
FRB20210814C,0,FRB20180916B,0,True,2763.0,0.39103784822006504,3316.0,1.3247695437005333,1310.1,1986.0
FRB20210814A,0,,0,False,2926.0,0.41411386353603014,2672.0,1.2208729961028755,2156.1,1993.0
FRB20210815B,0,,0,False,880.0,0.4898543270246883,876.0,1.5080820631622283,3117.38,1333.0
FRB20210815A,0,,0,False,3783.0,0.39362263715021595,3789.0,0.7885707105898826,1200.12,2092.0
FRB20210816D,0,,0,False,1765.0,0.3868422198460814,1713.0,1.368169298555111,2495.58,2557.0
FRB20210816A,0,,0,False,3464.0,0.4178881831589335,2720.0,0.8332188544139592,1224.0,2974.0
FRB20210817B,0,,0,False,3717.0,0.38854282547119856,3409.0,1.0316329439376057,663.16,2889.0
FRB20210817A,0,,0,False,942.0,0.4765455446137095,554.0,1.985973899735063,2344.4,171.0
FRB20210819A,0,,0,False,1292.0,0.5620376041935853,257.0,3.9743518224622774,1531.78,22.0
FRB20210820A,0,,0,False,1885.0,0.4345296501996618,2240.0,1.6180944973937854,2752.58,2094.0
FRB20210821A,0,,0,False,2559.0,0.40461326436402556,2466.0,1.437629020858,2530.54,1427.0
FRB20210822E,0,FRB20210822E,0,True,3441.0,0.409703879563368,3691.0,1.1416271897564267,1591.58,3263.0
FRB20210822C,0,,0,False,1741.0,0.5167072974945268,609.0,2.450520762658246,1911.7,129.0
FRB20210822B,0,,0,False,1444.0,0.4530459258744321,961.0,1.9367171481625094,1761.0,2283.0
FRB20210822D,0,,0,False,1209.0,0.459707749980893,959.0,1.756834997537878,2534.12,3415.0
FRB20210822A,0,FRB20191106C,0,True,2288.0,0.40842919133421257,3279.0,1.256055774318458,2527.76,2419.0
FRB20210823D,0,,0,False,3664.0,0.39112110944350986,2919.0,0.8225518126855479,888.26,3299.0
FRB20210823B,0,,0,False,436.0,0.48686846066539563,508.0,2.2443318618064776,3421.26,2077.0
FRB20210823A,0,,0,False,73.0,0.5426280433048702,55.0,3.3251199750522558,3027.78,114.0
FRB20210823A,1,,0,False,2139.0,0.39198611684790513,1641.0,1.5945919730082667,1691.2,1685.0
FRB20210823A,2,,0,False,2088.0,0.3944531673365135,1842.0,1.32801623137024,1488.16,1513.0
FRB20210824A,0,,0,False,3272.0,0.4057528848052375,2933.0,0.9268746740072978,256.18,3722.0
FRB20210825B,0,,0,False,1038.0,0.44698783225687444,814.0,1.6681572370735516,2652.9,1273.0
FRB20210826B,0,,0,False,2957.0,0.44581467965250104,1718.0,0.8113440147869633,674.76,3983.0
FRB20210826A,0,,0,False,843.0,0.438063117663087,1156.0,2.07077689383904,2897.5,1216.0
FRB20210827E,0,,0,False,3225.0,0.404730507363165,3517.0,0.908688352717624,1886.28,1938.0
FRB20210827D,0,,0,False,3166.0,0.4245360517465828,3039.0,1.3106491052732514,1912.36,1685.0
FRB20210827C,0,,0,False,79.0,0.5288471468758857,131.0,3.264080841949769,3176.32,405.0
FRB20210827A,0,,0,False,462.0,0.4882671035781715,446.0,1.834559533360652,2997.74,772.0
FRB20210828B,0,,0,False,1275.0,0.46006566500191765,1110.0,1.4049088479954506,2268.9,600.0
FRB20210828A,0,,0,False,1489.0,0.4753296437119375,392.0,2.4264839544513417,2637.46,252.0
FRB20210829B,0,,0,False,22.0,0.5461114766670605,145.0,3.099365807804795,4061.84,295.0
FRB20210829E,0,FRB20180916B,0,True,3248.0,0.39112359917582706,3549.0,0.9435476678518799,1578.76,1800.0
FRB20210829A,0,,0,False,2863.0,0.4172169385721542,3236.0,0.9732762537638976,1694.54,1019.0
FRB20210829C,0,,0,False,2125.0,0.43667205581945506,2995.0,1.1766635021885046,2809.02,1233.0
FRB20210830G,0,,0,False,1710.0,0.41168851727501354,1784.0,0.6516908476391173,1766.88,2514.0
FRB20210830H,0,FRB20190905A,0,True,857.0,0.475074135234386,453.0,1.9172931930233246,2649.46,480.0
FRB20210830F,0,,0,False,1381.0,0.4176922244264967,1725.0,1.6663277925528661,3050.66,854.0
FRB20210830D,0,,0,False,3453.0,0.38442237021278086,3550.0,0.7420816504834169,1513.52,3124.0
FRB20210830C,0,,0,False,2858.0,0.41664055707663455,3018.0,1.338554598347733,2028.7,1924.0
FRB20210830B,0,,0,False,2032.0,0.40893585773923075,2859.0,1.2666424724493048,1329.86,1216.0
FRB20210830B,1,,0,False,989.0,0.4476346042046122,1921.0,1.7988399196130331,1801.38,700.0
FRB20210830A,0,FRB20210504D,0,True,1930.0,0.4363401529557773,1406.0,1.233101248729016,2384.2,3641.0
FRB20210831A,0,,0,False,3393.0,0.4275010748563456,2070.0,1.114489025206339,1750.8,3836.0
FRB20210901D,0,,0,False,2663.0,0.39391837847339667,3241.0,1.3375205785626307,2366.36,1814.0
FRB20210901C,0,,0,False,3262.0,0.4115178532197922,3558.0,0.7487124370897232,833.14,2558.0
FRB20210901B,0,,0,False,136.0,0.5511942400748621,191.0,2.6846529738472147,3712.36,664.0
FRB20210901A,0,,0,False,2765.0,0.3873485806579252,2109.0,1.240461824708929,1798.3,1555.0
FRB20210901A,1,,0,False,2186.0,0.4159528629733605,1658.0,1.375773468071799,1249.08,2565.0
FRB20210902A,0,,0,False,788.0,0.42231314701295775,1802.0,1.4027164637268918,3321.06,612.0
FRB20210903B,0,,0,False,1332.0,0.4284310568076292,1442.0,1.4934496421708412,2881.54,3024.0
FRB20210903A,0,,0,False,2955.0,0.4084832784764681,2981.0,1.4154186218123825,1693.86,3262.0
FRB20210905A,0,,0,False,2309.0,0.3950012389435446,2050.0,1.322268647954487,2684.62,3377.0
FRB20210906B,0,,0,False,3024.0,0.4020805617603119,2163.0,1.0635491958429795,1237.0,3045.0
FRB20210906A,0,,0,False,2508.0,0.42436107158228653,2098.0,1.1778734056111255,1981.3,3713.0
FRB20210907A,0,,0,False,1517.0,0.39856505293722533,1512.0,1.3767670610174605,2882.34,725.0
FRB20210908C,0,,0,False,2959.0,0.4050717440628747,1776.0,1.4986980483987948,1658.5,3673.0
FRB20210908B,0,,0,False,2029.0,0.4714424250280935,505.0,1.5783012014256523,1533.94,363.0
FRB20210908A,0,,0,False,3490.0,0.3924248862580567,3676.0,1.16035970076253,704.82,3159.0
FRB20210909B,0,,0,False,50.0,0.6401965310153431,5.0,6.127244942779967,3738.06,1.0
FRB20210909A,0,,0,False,529.0,0.4725645427178367,642.0,2.2832888985570343,2618.54,871.0
FRB20210910C,0,,0,False,3218.0,0.3952038430205923,2855.0,1.2717642580847717,799.72,2439.0
FRB20210910B,0,,0,False,3200.0,0.42037363217773976,2540.0,1.3877706923086668,1932.96,2865.0
FRB20210910A,0,,0,False,1936.0,0.4261116871840181,1801.0,1.0362269631675511,1620.44,3801.0
FRB20210911C,0,,0,False,3523.0,0.4096627947158187,3076.0,1.1692245579813902,1741.8,2343.0
FRB20210911B,0,,0,False,3894.0,0.37557020343971104,3909.0,0.8534245185495288,410.52,3963.0
FRB20210911A,0,,0,False,3314.0,0.3974316357173203,3687.0,0.8483820898302219,963.7,2391.0
FRB20210912B,0,,0,False,1586.0,0.47950573098392274,561.0,2.504526569384826,2097.98,250.0
FRB20210913B,0,,0,False,3193.0,0.40754810869450014,2330.0,0.9445473554323126,1136.98,3438.0
FRB20210913A,0,,0,False,3163.0,0.4190829719303905,1673.0,1.252303561765273,1814.14,4014.0
FRB20210914C,0,,0,False,2838.0,0.412133330928396,2641.0,1.288344208143389,2285.96,2349.0
FRB20210914B,0,,0,False,4083.0,0.3939247040607695,3893.0,0.8960726708019837,268.62,3672.0
FRB20210914A,0,,0,False,3915.0,0.4165573732987174,3366.0,1.3686217162775236,592.9,3798.0
FRB20210915A,0,,0,False,1308.0,0.4682905514988287,1291.0,1.5217481873809098,2344.18,3661.0
FRB20210916B,0,,0,False,3831.0,0.391613263135328,3936.0,0.5480693349604645,493.26,3078.0
FRB20210916A,0,,0,False,3113.0,0.3978011762222386,1879.0,1.3161796166193285,1169.76,3799.0
FRB20210917B,0,,0,False,1310.0,0.4316062726570321,1814.0,1.2903905608121011,2848.44,2429.0
FRB20210917A,0,,0,False,3271.0,0.40252963407496883,2848.0,0.817529023939568,1990.38,3809.0
FRB20210919A,0,,0,False,1563.0,0.42232138388408297,2197.0,1.500618114850298,2392.2,1476.0
FRB20210919B,0,FRB20201124A,0,True,1008.0,0.3938551467284638,1680.0,1.6619267296381741,3070.84,2627.0
FRB20210920C,0,FRB20190117A,0,True,3293.0,0.3920429010398153,2525.0,1.1337227424037648,861.06,3271.0
FRB20210920D,0,,0,False,3187.0,0.43514465346976977,2512.0,1.3613549004165735,1030.66,3866.0
FRB20210920B,0,,0,False,2437.0,0.40705895281836496,2101.0,1.3075864693005692,1726.86,2926.0
FRB20210920A,0,,0,False,242.0,0.4838780823080477,804.0,1.8185582475730544,3790.42,496.0
FRB20210921A,0,FRB20201124A,0,True,2618.0,0.423068167106722,2049.0,1.0810945922037452,1323.62,1537.0
FRB20210921B,0,,0,False,3064.0,0.4003828564073921,3404.0,0.9444061492701042,1321.54,2288.0
FRB20210922D,0,,0,False,492.0,0.46123190184738755,395.0,2.3918570308009683,2971.42,415.0
FRB20210922C,0,,0,False,484.0,0.5769770446852469,47.0,4.637542052959869,3383.74,21.0
FRB20210922E,0,,0,False,753.0,0.5288256729962666,265.0,2.649691295677904,3140.88,168.0
FRB20210922B,0,,0,False,254.0,0.47543587447690877,431.0,2.1647335295012238,3547.72,399.0
FRB20210922A,0,,0,False,1194.0,0.4361417950937568,2315.0,1.4667769183446357,2014.0,2459.0
FRB20210923C,0,,0,False,2183.0,0.4447470790529972,1618.0,1.6223907526097716,1800.6,2917.0
FRB20210923B,0,,0,False,3023.0,0.39896180153840927,3173.0,1.1964113164375896,1398.3,2595.0
FRB20210923A,0,,0,False,1018.0,0.5006234820278054,273.0,2.459177852068769,2555.22,251.0
FRB20210924C,0,FRB20210924C,0,True,2291.0,0.40230718187515135,2880.0,1.216686051748244,2848.84,981.0
FRB20210924A,0,,0,False,951.0,0.44253605565076304,555.0,2.3677467829626777,2404.14,1565.0
FRB20210925F,0,,0,False,3407.0,0.4136239816247058,3619.0,1.1623061319272525,1567.02,1507.0
FRB20210925F,1,,0,False,4002.0,0.3955334891110007,3914.0,1.1183589286327649,776.5,3329.0
FRB20210925C,0,FRB20190929E,0,True,1880.0,0.42290555027756993,2656.0,1.3434450904752613,1981.98,1207.0
FRB20210925B,0,,0,False,2516.0,0.4238657344442305,2980.0,1.121545684302142,2068.2,1574.0
FRB20210925A,0,,0,False,119.0,0.590969837187939,39.0,4.392240514113088,3793.68,166.0
FRB20210925E,0,,0,False,3549.0,0.40647082717226835,3844.0,1.2187931910311705,1316.52,2902.0
FRB20210926A,0,,0,False,1523.0,0.4134363617105409,2072.0,1.5160256436487713,2073.56,2753.0
FRB20210927A,0,,0,False,1280.0,0.4192222001658793,2191.0,1.2562677961247082,3105.82,634.0
FRB20210927C,0,,0,False,2625.0,0.42507259481758286,2274.0,1.3972555867677443,1458.92,2425.0
FRB20210927B,0,,0,False,1822.0,0.4046680876246885,2441.0,1.4275760488020373,2254.3,3246.0
FRB20210928B,0,,0,False,2980.0,0.38220498314524703,3452.0,1.0446959909463092,1940.12,2546.0
FRB20210928A,0,,0,False,4056.0,0.37871775687919634,4002.0,0.4253885818688679,398.8,3885.0
FRB20210929C,0,FRB20180916B,0,True,3518.0,0.410503467231849,2306.0,1.0893848605118759,881.06,2842.0
FRB20210929C,1,FRB20180916B,0,True,3073.0,0.3787684693972706,3291.0,1.4213379761670824,1379.74,2268.0
FRB20210929B,0,,0,False,954.0,0.44389508255789484,522.0,1.9091188724777957,2523.06,616.0
FRB20210929D,0,,0,False,3570.0,0.4018013109232908,3783.0,1.2359630047757455,1361.84,2739.0
FRB20210929A,0,,0,False,3839.0,0.3936618908770737,3915.0,0.5995287108763345,872.22,2078.0
FRB20210930C,0,,0,False,3915.0,0.40066299228714464,3782.0,1.146824526251665,597.7,3231.0
FRB20210930B,0,,0,False,2970.0,0.408117142655795,2542.0,1.0855740778075345,2016.12,1048.0
FRB20210930A,0,FRB20200929C,0,True,3558.0,0.37905638705704486,3797.0,1.081327719791195,1296.9,3151.0
FRB20210930E,0,FRB20180916B,0,True,1195.0,0.42537032206233977,2477.0,1.4543644787893566,3083.2,692.0
FRB20210930F,0,,0,False,633.0,0.5795126545343805,84.0,4.549233365189025,3305.1,62.0
FRB20210930D,0,FRB20180916B,0,True,3977.0,0.3924970486405005,4010.0,0.7070720319169247,275.0,3702.0
FRB20211001E,0,,0,False,589.0,0.521337218777512,743.0,1.7604637518336146,3164.5,257.0
FRB20211001B,0,,0,False,855.0,0.5211722884617407,139.0,2.6031066039005086,3193.82,98.0
FRB20211001D,0,,0,False,2148.0,0.37455853883307627,2226.0,1.6500719028236748,2475.0,3631.0
FRB20211001F,0,,0,False,77.0,0.5381984926581452,138.0,3.382834293324464,3594.72,213.0
FRB20211001C,0,,0,False,3891.0,0.3890042238317075,4041.0,0.7413793509001694,209.1,3012.0
FRB20211002B,0,,0,False,359.0,0.5097656398019613,426.0,1.7809075677237574,3709.26,575.0
FRB20211002A,0,,0,False,3506.0,0.4074377213493071,3188.0,1.1670886671402274,886.68,1410.0
FRB20211003G,0,,0,False,516.0,0.47539953689135905,756.0,1.9685821266552497,2863.88,696.0
FRB20211003D,0,,0,False,3483.0,0.4090379015568785,3051.0,1.2518075322756694,1469.22,2887.0
FRB20211003D,1,,0,False,3620.0,0.395199544559563,3360.0,1.1802317549881691,899.46,3911.0
FRB20211003C,0,,0,False,218.0,0.4973743373631987,1111.0,1.925116622991017,3951.28,326.0
FRB20211003B,0,,0,False,1425.0,0.4016800440561944,1809.0,1.4271733258761494,2813.86,2215.0
FRB20211003A,0,,0,False,553.0,0.46344198440500045,956.0,2.01022494588185,3623.34,370.0
FRB20211004E,0,,0,False,573.0,0.47327629594782117,319.0,2.6963242106055194,3239.12,643.0
FRB20211004D,0,FRB20190929E,0,True,2120.0,0.39422655488045305,2849.0,1.317510244202472,2066.4,2804.0
FRB20211004C,0,,0,False,1630.0,0.4543425887800136,1519.0,1.3025180170062771,1811.3,3554.0
FRB20211004B,0,,0,False,1426.0,0.46226902666871267,1531.0,1.4203892260080042,2930.6,1162.0
FRB20211004A,0,,0,False,3442.0,0.39434959730576963,3660.0,0.8702215518826059,1744.48,2963.0
FRB20211005B,0,,0,False,1399.0,0.45156603434539494,1243.0,1.1509816450958754,2277.04,2368.0
FRB20211005B,1,,0,False,1377.0,0.4060607334999816,1257.0,1.5684535079937856,2326.66,3421.0
FRB20211005B,2,,0,False,2586.0,0.398057876270393,3044.0,1.3472163390140628,1817.68,2763.0
FRB20211005B,3,,0,False,1753.0,0.41321044502431675,1658.0,1.766649152338394,1984.96,2037.0
FRB20211005A,0,,0,False,397.0,0.6034278059890477,63.0,5.0816933279234044,3056.44,5.0
FRB20211006F,0,,0,False,156.0,0.522288153882072,216.0,3.3407240869182733,2537.76,201.0
FRB20211006C,0,,0,False,198.0,0.4743718855618952,476.0,2.6177065402726543,2522.68,814.0
FRB20211006B,0,,0,False,1912.0,0.4246993279214675,1894.0,1.4487019973416098,1870.08,1299.0
FRB20211006A,0,,0,False,1386.0,0.5395209757293284,206.0,3.4902351298440126,2216.16,73.0
FRB20211006G,0,,0,False,2821.0,0.43504008211729034,3544.0,0.9839110293102215,3053.24,1117.0
FRB20211007A,0,,0,False,112.0,0.5359004575672126,146.0,2.8036240654072975,3582.98,766.0
FRB20211008E,0,,0,False,693.0,0.45539641818562665,762.0,1.4520878930750725,2727.8,662.0
FRB20211008D,0,,0,False,3702.0,0.3767378168661796,3624.0,1.0300213983430464,1153.24,2741.0
FRB20211008C,0,,0,False,2142.0,0.42839021280424605,1520.0,1.587403169441445,2346.24,2529.0
FRB20211008F,0,,0,False,357.0,0.45739103689722743,985.0,1.8607415151711266,2767.72,805.0
FRB20211008B,0,,0,False,164.0,0.5326981041272446,210.0,3.1687631299467784,2950.66,291.0
FRB20211008A,0,,0,False,1697.0,0.4543698170211637,2690.0,1.3558645020999953,3180.6,1819.0
FRB20211009B,0,FRB20190208A,0,True,3881.0,0.37616398363028364,3885.0,0.868696689697537,474.98,3115.0
FRB20211009B,1,FRB20190208A,0,True,3740.0,0.3866930960598724,3835.0,0.8729370562707254,1077.5,3192.0
FRB20211009A,0,,0,False,4020.0,0.4002830065804742,3836.0,1.0893425666611134,333.08,3045.0
FRB20211010C,0,FRB20190929E,0,True,3224.0,0.40299654335802576,3726.0,1.1593200968789088,613.88,2632.0
FRB20211010A,0,,0,False,3335.0,0.40134898412318076,2866.0,1.0813219510450849,872.54,2138.0
FRB20211011B,0,,0,False,415.0,0.4542783524048165,479.0,2.5059880196446875,3231.84,527.0
FRB20211011C,0,,0,False,3584.0,0.4189854264410182,3150.0,1.0592535399246996,793.28,2825.0
FRB20211011D,0,,0,False,184.0,0.5140671139965225,388.0,2.510725000108894,3360.66,569.0
FRB20211011A,0,,0,False,2986.0,0.4391039471406646,1672.0,1.2602726904127919,2034.12,2246.0
FRB20211012D,0,,0,False,1809.0,0.4046831738918328,1958.0,1.1747251916594306,1618.72,1282.0
FRB20211012C,0,,0,False,1245.0,0.40158556365707104,2005.0,1.7441784767877437,2595.44,2494.0
FRB20211012B,0,,0,False,506.0,0.4628802638656783,414.0,1.9765175321334982,3017.92,1322.0
FRB20211012A,0,,0,False,1244.0,0.42821159862964914,1362.0,1.7247143820971682,2199.96,705.0
FRB20211013C,0,,0,False,572.0,0.4590844186424842,886.0,1.851114354813127,2963.98,3141.0
FRB20211013B,0,,0,False,1535.0,0.4312531089526822,1254.0,1.5444001967268972,1627.62,2524.0
FRB20211013D,0,,0,False,3386.0,0.43209046025767184,2197.0,1.0546255046727282,913.18,3821.0
FRB20211013A,0,,0,False,1502.0,0.41735587796801565,2018.0,1.587424179864931,1046.24,1095.0
FRB20211014C,0,,0,False,2145.0,0.4245407593770956,2825.0,1.0187823881586633,2443.7,2159.0
FRB20211014B,0,FRB20190303A,0,True,2708.0,0.3988042133203451,2956.0,1.4194799595408898,1442.0,3711.0
FRB20211014A,0,,0,False,3718.0,0.3871752101870513,3727.0,0.8740238285235585,1023.2,3309.0
FRB20211015D,0,FRB20210924C,0,True,2900.0,0.3872172802445729,3085.0,1.4359274532433464,804.66,1977.0
FRB20211015C,0,,0,False,851.0,0.4278428387602164,1625.0,1.6279959546868452,2993.04,1088.0
FRB20211015B,0,,0,False,837.0,0.44970083483031437,524.0,1.7184846647501268,2763.88,359.0
FRB20211015A,0,,0,False,2372.0,0.3849094637562763,2693.0,1.3744350219960084,2265.64,3541.0
FRB20211025A,0,,0,False,791.0,0.4346673650395806,1601.0,1.6056493219715897,3031.7,994.0
FRB20211026A,0,,0,False,987.0,0.4595634189030924,1060.0,1.5459260721203087,2642.8,3621.0
FRB20211027A,0,,0,False,1793.0,0.4615748630093465,1522.0,1.1647566682604398,2049.28,1540.0
FRB20211028A,0,,0,False,3629.0,0.40597391161711627,3545.0,0.9463156541119235,944.7,3166.0
FRB20211029A,0,FRB20190320E,0,True,2556.0,0.40549396678891153,1938.0,1.594791276706077,1865.5,1134.0
FRB20211030B,0,,0,False,3394.0,0.45261492517205915,2217.0,1.1149407698400522,1169.28,3804.0
FRB20211030A,0,FRB20211030A,0,True,419.0,0.46467799906430585,487.0,2.0112719220757627,3109.08,409.0
FRB20211031B,0,,0,False,852.0,0.45567004684001633,1579.0,1.8034715597040607,1129.2,1575.0
FRB20211101D,0,FRB20180916B,0,True,1788.0,0.4358913063484057,3043.0,1.2591923555285334,2448.4,440.0
FRB20211101C,0,FRB20180916B,0,True,2081.0,0.49351417764292704,559.0,1.4880267562087044,1073.84,258.0
FRB20211101B,0,FRB20180916B,0,True,2745.0,0.3963943577339652,2599.0,1.3110255098442325,1783.54,2835.0
FRB20211101A,0,,0,False,656.0,0.4738199728084992,1390.0,1.5969076584248596,2886.1,400.0
FRB20211102D,0,,0,False,645.0,0.5441051987301385,303.0,2.478385567410127,2989.38,258.0
FRB20211102C,0,,0,False,841.0,0.5245142322248751,161.0,3.2077407208597624,3184.18,129.0
FRB20211102B,0,,0,False,3315.0,0.391836072526582,3583.0,1.0657107190444466,1254.06,3304.0
FRB20211102E,0,,0,False,3504.0,0.3901693443540723,3757.0,0.9236075601298864,2356.56,3664.0
FRB20211102E,1,,0,False,3047.0,0.39842978600981555,3480.0,1.4682119241699243,1562.24,3220.0
FRB20211102A,0,,0,False,4059.0,0.392090736743226,3798.0,1.1048086189632806,368.66,3756.0
FRB20211103E,0,,0,False,3799.0,0.3846766595737151,3427.0,1.2013430318580154,720.3,1903.0
FRB20211103C,0,,0,False,3723.0,0.37429016712200097,3830.0,1.0208306258790405,729.34,3665.0
FRB20211103D,0,,0,False,3954.0,0.39739855992824724,3432.0,1.0354778953780566,1520.44,2984.0
FRB20211103B,0,FRB20180916B,0,True,676.0,0.4514933762059711,1462.0,1.665212577039148,3506.48,348.0
FRB20211103A,0,,0,False,2677.0,0.3938181857762399,1990.0,0.9965956334406855,1754.78,2108.0
FRB20211104E,0,,0,False,126.0,0.5015559143917401,386.0,2.3983515589351287,3285.64,395.0
FRB20211104D,0,,0,False,1343.0,0.5595381211536539,193.0,3.693041222364924,1549.08,44.0
FRB20211104C,0,,0,False,68.0,0.5459599863647878,103.0,2.8542434546426048,3558.7,1094.0
FRB20211104B,0,FRB20191106C,0,True,879.0,0.43297387752746214,1252.0,1.8957023205302068,2719.22,682.0
FRB20211104A,0,,0,False,3236.0,0.4178390791764423,3593.0,0.7964869876163759,655.96,2453.0
FRB20211105F,0,FRB20190929E,0,True,625.0,0.45387286120203363,1042.0,1.2803398204490724,2667.28,670.0
FRB20211105E,0,,0,False,3359.0,0.4253558185948358,1995.0,1.2853256784464424,1668.7,3075.0
FRB20211105D,0,,0,False,33.0,0.5967200977758369,31.0,4.157319409679844,3293.52,79.0
FRB20211105C,0,,0,False,2375.0,0.4294004308611186,2202.0,1.2576238115075167,1090.78,853.0
FRB20211105B,0,,0,False,3781.0,0.3962014282671029,3364.0,1.454352425037312,1360.5,628.0
FRB20211105A,0,,0,False,443.0,0.5742815346564938,68.0,3.2481472361119903,3629.24,53.0
FRB20211106B,0,,0,False,2841.0,0.40495526276647864,3189.0,1.0263923444533174,2035.36,1033.0
FRB20211106A,0,,0,False,2608.0,0.38691072052033243,2016.0,1.160682005753992,1828.02,2265.0
FRB20211107C,0,,0,False,1946.0,0.5002075051990034,816.0,2.0958478053470277,1578.72,193.0
FRB20211107D,0,FRB20190303A,0,True,2988.0,0.4007088968235107,3292.0,0.8251225657993846,1858.04,3699.0
FRB20211107D,1,FRB20190303A,0,True,2159.0,0.44282106662784076,3498.0,1.1342649933379676,1806.22,3945.0
FRB20211107B,0,,0,False,3854.0,0.39280504440551955,3359.0,1.023703349315623,834.06,3597.0
FRB20211107A,0,,0,False,960.0,0.42861689764039596,1148.0,1.7100533951546117,2503.0,1626.0
FRB20211108B,0,,0,False,3822.0,0.3983296719334648,3615.0,0.5592563157156955,582.24,3895.0
FRB20211108A,0,,0,False,98.0,0.49385495957214803,214.0,2.5470889467845983,3556.66,945.0
FRB20211108A,1,,0,False,7.0,0.6342003162992566,4.0,6.047950899178201,3728.32,18.0
FRB20211109A,0,,0,False,1902.0,0.4266918173707553,2830.0,1.2610920910269372,1766.88,1594.0
FRB20211110A,0,,0,False,1447.0,0.4321382454054426,1872.0,1.5236008229304236,2336.0,2756.0
FRB20211111C,0,,0,False,1070.0,0.4436320647850501,1066.0,1.2839405689200678,2889.86,952.0
FRB20211111B,0,,0,False,451.0,0.45674103861985166,556.0,2.312035988477657,3252.06,1255.0
FRB20211111A,0,FRB20181119A,0,True,3946.0,0.3857523125587193,2983.0,0.8450612961059017,418.18,3111.0
FRB20211112D,0,,0,False,2928.0,0.3986356060016921,2338.0,1.3490359150852524,1442.62,1209.0
FRB20211112C,0,,0,False,3383.0,0.3869690387024376,3651.0,1.1164307476887465,708.6,3039.0
FRB20211112E,0,,0,False,964.0,0.5016566514544389,929.0,1.526396109796225,3046.78,1174.0
FRB20211112B,0,,0,False,2051.0,0.40206863827133027,2669.0,1.1513320507997746,1180.26,2706.0
FRB20211112B,1,,0,False,375.0,0.4594471700956042,990.0,2.078282566297613,3107.48,1595.0
FRB20211112A,0,,0,False,3440.0,0.41654415377507487,2986.0,1.2054446941875965,829.42,1698.0
FRB20211113B,0,,0,False,2037.0,0.4996060972532604,649.0,2.537896166701972,1107.22,64.0
FRB20211113A,0,,0,False,1283.0,0.4453400379870737,1397.0,1.3847432323418394,2649.78,3456.0
FRB20211114A,0,FRB20190117A,0,True,1062.0,0.5114502601105828,304.0,1.7805365352813072,2304.48,162.0
FRB20211114A,1,FRB20190117A,0,True,115.0,0.5832749203310912,38.0,2.970550683135009,3906.8,38.0
FRB20211114A,2,FRB20190117A,0,True,1893.0,0.4743372939805569,515.0,1.3782238015079467,991.4,227.0
FRB20211114A,3,FRB20190117A,0,True,1085.0,0.49376421922586994,428.0,1.800717177220992,1711.22,164.0
FRB20211115A,0,,0,False,1819.0,0.4053011259800297,2444.0,1.4592315673898413,1596.54,3388.0
FRB20211115A,1,,0,False,1334.0,0.4035407577632067,2200.0,1.3686302669705623,2535.4,3137.0
FRB20211115C,0,,0,False,388.0,0.48288945111814774,448.0,2.1330114634093333,3028.22,2075.0
FRB20211115B,0,FRB20191106C,0,True,77.0,0.5060123782515867,306.0,2.5587480311876813,3831.12,320.0
FRB20211116C,0,,0,False,2268.0,0.4028259990553592,2541.0,1.1273118000951459,2368.36,1444.0
FRB20211116C,1,,0,False,1400.0,0.4290764558754006,1992.0,1.5248237108095386,2919.38,779.0
FRB20211116C,2,,0,False,750.0,0.4667998335583094,1367.0,1.8856282741561665,3225.76,380.0
FRB20211116B,0,,0,False,1439.0,0.418843444929072,1370.0,1.613284507143728,2288.06,1393.0
FRB20211116A,0,,0,False,3951.0,0.3976740864431119,4007.0,0.6636191820052723,237.62,2804.0
FRB20211117F,0,,0,False,2592.0,0.42806091591963014,1973.0,1.667226936406931,1393.98,3684.0
FRB20211117E,0,FRB20200929C,0,True,3581.0,0.4050693457992294,3920.0,0.904182069847534,576.26,2359.0
FRB20211117C,0,,0,False,1445.0,0.40894362241966203,1429.0,1.5192865849243102,2773.78,2173.0
FRB20211117B,0,,0,False,4027.0,0.38692098855967166,3906.0,0.9882403268712953,287.48,3443.0
FRB20211117D,0,,0,False,1687.0,0.42530400289288706,2117.0,1.4212703130708444,3119.2,1363.0
FRB20211117A,0,,0,False,1225.0,0.4216241266968538,1141.0,1.5986591127861405,2455.52,1681.0
FRB20211118B,0,FRB20180916B,0,True,3607.0,0.40187006425445826,3755.0,0.7290678160822931,1299.8,1828.0
FRB20211118A,0,,0,False,2990.0,0.42443309749492675,2592.0,0.6247432026340876,731.18,1746.0
FRB20211119D,0,FRB20190117A,0,True,89.0,0.5069413192024249,730.0,1.9257038814300835,3448.6,433.0
FRB20211119D,1,FRB20190117A,0,True,3357.0,0.41182544380980196,3696.0,0.7383921690378391,1026.88,2417.0
FRB20211119D,2,FRB20190117A,0,True,1029.0,0.431830409912941,2450.0,1.4792930791933894,2618.22,1464.0
FRB20211119B,0,,0,False,319.0,0.4551497408252603,500.0,1.7671781013322652,3648.98,357.0
FRB20211119B,1,,0,False,418.0,0.45171618845945943,727.0,1.8625011210701485,3445.74,352.0
FRB20211119B,2,,0,False,514.0,0.44833785940206855,808.0,1.959554130764349,3329.02,391.0
FRB20211119C,0,,0,False,636.0,0.4835975950138376,847.0,2.011454654343391,2645.4,1386.0
