Name,is_repeater,RpName,DMfitb,Widthfitb,Scat,Flux,Fluence,SpInd,spRun,Fpk,Bandwidth
FRB20181030E,False,-9999,-1.9585963034388516,-1.087487372707551,-0.34795138093661765,0.5188634148767596,0.22742821327956558,0.3666249354104302,-0.4914090314724865,-0.3774645123652354,-1.1612491779858756
FRB20181101A,False,-9999,1.7192710799680644,1.8322166250151073,1.5166633943945487,-0.7580859662257113,0.7825470077656272,0.08942440839567391,-0.014960125729136107,-0.13799731554423064,-0.4911437668716291
FRB20181102A,False,-9999,-0.3796566797782361,-0.5007275300562866,-0.3841235823296657,0.16818453655967705,-0.630953434366271,-0.6717024623906057,0.5649984464376898,2.557566520790354,1.029623235573759
FRB20181104A,True,FRB20180916B,-0.6621844560593506,-0.21001196292751986,-0.6230012124522418,0.1829817931386403,-0.003361929139220167,2.339916822634118,-1.1383444466192083,0.1878205061527503,-1.2599035857332506
FRB20181104B,True,FRB20180916B,-0.6588657774511671,1.9310489449111665,1.317825019753379,-1.0075963703112703,-0.12735134058579167,-0.2911390269974658,-0.2935229044864304,-0.726427862379488,-1.5009553933424034
FRB20181104C,False,-9999,0.17899010330107915,-0.9345086427817008,-0.9134268090813463,2.8615246016846108,1.509490708149678,-0.4081270460257273,0.4181060521749636,0.30888942350463405,1.029623235573759
FRB20181104C,False,-9999,0.17899010330107915,0.3058659256303939,-0.9134268090813463,2.8615246016846108,1.509490708149678,-0.33342385315225914,0.3929897360575027,0.42817791560134266,1.029623235573759
FRB20181115A,False,-9999,1.0477320455267651,0.5489518804235417,0.26770998558889464,-0.8332902260135071,-0.8508727787921817,0.23977045694605026,-0.38485496309537937,-0.39259812703422076,-1.127743907430163
FRB20181116A,False,-9999,-0.6340271341509625,-0.9873655550765328,-0.9302754075007219,1.4599311742411107,0.040906008859675325,-0.5697490482173818,0.3914675350806868,-0.597347031379318,0.14080286388750146
FRB20181116B,False,-9999,-0.3980884061758957,-0.5783233084511532,-1.7394126699604975,-0.4846594285517059,-0.8508727787921817,-1.0945507239385388,0.48736619662008324,-1.003283989559163,-1.7131554401952476
FRB20181117C,False,-9999,2.027206206078996,-2.5793830159592464,0.3645058033850983,0.23385579427546965,-0.4805177194518079,1.6022815219338347,-0.14586940973529622,1.4563735004647655,-0.2826665278583076
FRB20181117A,False,-9999,1.0096320939642407,0.8135133760359907,0.49793586804087386,-0.6277117487342824,-0.45145918188635564,-0.6341159502530116,0.5497764366695317,2.557566520790354,1.029623235573759
FRB20181117B,False,-9999,0.05282996452117608,-0.10139798998031552,-0.1160822148166849,1.306321526945083,0.8123412821338758,-0.4273901334962443,0.4173449516865557,0.20918560921484722,1.029623235573759
FRB20181117B,False,-9999,0.05282996452117608,0.16426670944275826,-0.1160822148166849,1.306321526945083,0.8123412821338758,-0.14549129246428885,0.083982937763892,-0.28933346223408507,-0.5507086923040063
FRB20181118A,False,-9999,0.11088027866638711,0.1558260761894405,-0.0015616340727495515,1.5672769851355874,0.7099453385041278,-0.6106243801670154,0.5330322259245577,1.043314841264222,1.029623235573759
FRB20181118B,False,-9999,-0.34874275206405086,0.4111134338115826,0.144346454481994,-0.44278834119680766,-0.4231009186514395,-0.4320884475134436,0.4203893536401873,0.19494220717344896,1.029623235573759
FRB20181118C,True,FRB20180814A,-1.6694347745084424,1.3296180426419513,0.8776345614899662,-0.9796829796400228,-0.9343695605741398,3.2654846840223715,-2.0897200571290933,-0.037403288626856705,-1.6014712050095394
FRB20181119B,False,-9999,0.257704222557737,1.1932109975573852,1.9217765690620627,1.6355162137929993,3.247128175318113,-0.5533049491571843,0.4881272971084912,0.20918560921484722,1.029623235573759
FRB20181119E,False,-9999,1.3380468558562604,0.32050799126587554,0.144346454481994,-0.5275043489091049,-0.7431155002504592,-0.6623058343562072,0.5101992112723205,-0.7798406200347306,1.029623235573759
FRB20181119D,True,FRB20121102A,0.13142412619206204,1.6306392143727682,1.2197089725704253,-0.8078794984592167,0.9596346427707034,2.1848724600665426,-0.3391889337909049,1.3887173407681246,-0.35433057876913615
FRB20181119D,True,FRB20121102A,0.13142412619206204,2.3326554169415963,1.2197089725704253,-0.8078794984592167,0.9596346427707034,2.7016870019584607,-0.6436291291540681,1.0353029276159356,-0.6893832843262604
FRB20181119D,True,FRB20121102A,0.13142412619206204,2.149814283127166,1.2197089725704253,-0.8078794984592167,0.9596346427707034,2.8426364224744383,-0.9328473147490732,0.6614136240292364,-1.008614056565408
FRB20181119A,True,FRB20181119A,-0.5941885883680321,1.9678585259344714,1.3771320636035895,-1.0075963703112703,-0.3419093500997281,2.043923039550565,-1.4656176566346089,-0.13265603977870616,-1.4683808247465713
FRB20181119C,False,-9999,-0.9998766703767847,-0.9631263497034648,-0.9134268090813463,0.9543502960393421,-0.3419093500997281,-0.7661385741363107,0.4721441868519251,-1.003283989559163,-0.29662705725652055
FRB20181120B,True,FRB20180916B,-0.66077703888071,0.05461058014916656,-0.1160822148166849,-0.1916227271709857,-0.5596097138913,0.5310659260124042,0.15857078562786697,1.2516245961196684,0.23108095399594847
FRB20181120C,True,FRB20180814A,-1.656142719135787,0.867333351551328,1.1719169311986348,-0.9116956135217394,-0.2907355930007517,1.151243376282706,0.02613930064489097,1.6023683713890955,-0.24357704554330947
FRB20181122A,False,-9999,0.39762925923604087,-0.5164383962791922,-1.6895207801777063,-0.7216046050094225,-1.0718967989565271,-0.9113164772677678,0.5680428483913216,-1.003283989559163,-0.26219108474092795
FRB20181122B,False,-9999,-1.385433705051802,-1.610651674427605,-1.9046466134243745,3.5678739563513324,1.5779598719505126,-0.4527610291891202,0.35691357290696785,-0.28666282435132284,0.36789414209844035
FRB20181123A,False,-9999,0.7063853601552004,-0.6876198794971491,0.1959952689333479,-0.23733843624129664,-0.637658928165376,0.5216692979780057,-0.4198655855621431,-0.2172262393995072,-0.9620789585713626
FRB20181124B,False,-9999,0.7124402359967363,0.019602233254191505,-1.598198312544809,0.8598552993634886,-0.04325764731361227,-0.7482849808709535,0.5942247051925535,2.557566520790354,1.029623235573759
FRB20181124A,False,-9999,1.249032449116418,0.3132118601123685,0.18761530895940332,-0.5713694816916262,-0.6045071308983797,-0.4696749596510376,0.4934550005273466,1.4421300984233674,1.029623235573759
FRB20181125A,False,-9999,-1.0757754281771759,0.16426670944275826,-0.0015616340727495515,-0.8983941222371574,-0.4231009186514395,-0.258250828877071,-0.2630788849501141,-0.697941058296692,-1.450697487508834
FRB20181125A,False,-9999,-1.0757754281771759,0.2910218941084197,-0.0015616340727495515,-0.8983941222371574,-0.4231009186514395,-0.3381221671694584,-0.07737036577858449,-0.6792465931173568,-1.28037902885063
FRB20181125A,False,-9999,-1.0757754281771759,0.39087129679733795,-0.0015616340727495515,-0.8983941222371574,-0.4231009186514395,-0.3381221671694584,-0.32396692402274674,-0.7691580685036823,-1.5698273383735897
FRB20181126A,False,-9999,-0.08831145813188902,-1.0688171979786791,-1.7679970965689196,1.2658309181407936,0.6439386384135477,0.1613086128588226,-0.8217266434415187,-0.6329555364828131,-1.5958869932502544
FRB20181127A,False,-9999,0.9588783422722669,-0.4254398303599727,-0.759225601078499,-0.44278834119680766,-0.5103119938200564,0.18808900275685836,-0.221979458576087,-0.29912580113754594,-0.9053061390186287
FRB20181128A,True,FRB20181128A,-0.2420703886792795,-0.08008689313343689,0.7813720851764171,-0.5937000404300945,0.48679742969997936,2.4808662431500954,-0.6131851096177517,0.943611026974435,-0.6940367941256649
