Name,is_repeater,RpName,DMfitb,Widthfitb,Scat,Flux,Fluence,SpInd,spRun,Fpk,Bandwidth
FRB20180904A,False,-9999,361.13741,0.0005275,0.00055,3.8,6.0,12.12,-23.18,519.7,312.09999999999997
FRB20180906A,False,-9999,383.456,0.00135,0.0017,1.6,2.7,-0.2,1.4,800.2,400.00000000000006
FRB20180906B,False,-9999,3038.058,0.0029,0.0048,0.36,1.5,2.6,-11.1,449.3,308.90000000000003
FRB20180907D,False,-9999,1447.098,0.00222,0.0027,0.89,4.9,2.8,-0.1,800.2,400.00000000000006
FRB20180907A,False,-9999,877.24,0.00087,0.000264,0.87,2.8,-2.3,-5.1,400.2,248.40000000000003
FRB20180907B,False,-9999,658.1899,0.00021,0.00113,1.08,2.9,-0.7,-4.6,400.2,351.2
FRB20180907C,False,-9999,638.1999,0.00027,0.0008,1.11,1.48,2.5,-2.5,670.0,400.00000000000006
FRB20180907E,False,-9999,383.36,0.00415,0.00338,0.73,6.9,-7.1,-2.7,400.2,136.09999999999997
FRB20180908B,True,FRB20180908B,195.2393,0.001882,0.0021,1.17,5.0,54.3,-71.9,584.1,210.2
FRB20180909A,False,-9999,408.647,0.00631,0.0082,0.33,1.02,-0.3,-1.3,400.2,400.00000000000006
FRB20180910A,False,-9999,684.4081,0.000205,0.000244,6.5,5.6,0.05,-0.53,417.6,400.00000000000006
FRB20180915A,False,-9999,371.029,0.0008,0.00088,2.3,6.2,6.5,-9.1,571.9,400.00000000000006
FRB20180915B,False,-9999,177.127,0.001694,0.0001108,0.99,3.8,-9.2,3.0,400.2,127.19999999999999
FRB20180916A,False,-9999,296.0275,0.0001,0.000188,2.4,4.5,2.41,-8.1,464.7,393.00000000000006
FRB20180916B,True,FRB20180916B,349.3491,0.000765,0.00105,1.84,6.1,58.1,-70.6,603.9,219.19999999999993
FRB20180916C,False,-9999,2252.873,0.00406,0.0051,0.39,2.1,47.0,-50.0,640.9,277.70000000000005
FRB20180917B,False,-9999,857.038,0.00247,0.0066,1.03,8.3,2.26,-8.6,456.2,364.8
FRB20180917A,True,FRB20180814A,189.917,0.00178,0.008,3.2,46.0,34.0,-19.0,800.2,141.60000000000002
FRB20180917A,True,FRB20180814A,189.917,0.00345,0.008,3.2,46.0,52.3,-46.5,701.7,238.4000000000001
FRB20180917A,True,FRB20180814A,189.917,0.0076,0.008,3.2,46.0,62.0,-67.0,639.7,239.39999999999998
FRB20180918A,False,-9999,1453.9882,0.00055,0.00146,1.45,4.1,13.4,-15.5,617.6,380.40000000000003
FRB20180919B,False,-9999,560.2214,0.000408,0.0005,2.56,3.0,4.4,-11.1,487.6,368.7
FRB20180919A,True,FRB20180814A,188.85,0.00378,0.0045,0.58,3.1,27.8,-179.0,432.6,84.40000000000003
FRB20180920A,False,-9999,555.66,0.00222,0.0091,0.86,8.5,20.1,-26.3,585.9,351.5
FRB20180920B,False,-9999,463.4,0.00233,0.00173,0.35,1.7,12.3,-121.0,421.1,83.19999999999999
FRB20180921A,False,-9999,394.372,0.00114,0.0015,0.92,2.3,1.0,-10.4,419.9,272.00000000000006
FRB20180922A,False,-9999,555.687,0.000806,0.000313,2.6,7.7,-4.0,-9.2,400.2,155.7
FRB20180923A,False,-9999,219.4397,0.00015,0.000211,0.76,1.2,18.2,-57.4,468.9,172.7
FRB20180923D,False,-9999,329.3996,0.0001,0.0001144,2.4,2.2,20.9,-92.7,448.0,124.19999999999999
FRB20180923C,False,-9999,173.9839,0.00032,0.0005,0.89,1.37,1.0,-10.2,420.5,275.40000000000003
FRB20180924A,False,-9999,1116.5456,0.00087,0.00099,1.3,3.5,6.5,-5.0,770.6,400.00000000000006
FRB20180925A,False,-9999,237.742,0.00452,0.006,0.99,8.7,-1.2,4.1,800.2,400.00000000000006
FRB20180925B,False,-9999,667.866,0.00115,0.0014,0.76,2.7,15.0,-41.5,479.6,206.7
FRB20181012B,False,-9999,715.189,0.00056,0.00026,0.49,1.44,20.9,-154.0,428.3,83.69999999999999
FRB20181013A,False,-9999,309.3055,0.000512,0.00056,2.81,3.5,1.08,-5.2,443.7,400.00000000000006
FRB20181013E,False,-9999,345.297,0.00086,0.0011,0.62,2.03,-5.6,0.9,400.2,222.8
FRB20181013B,False,-9999,277.507,0.0028,0.0656,0.56,21.0,-0.5,-4.2,400.2,390.2
FRB20181013C,False,-9999,1005.766,0.00076,0.000435,0.44,1.64,-3.7,-0.8,400.2,297.8
FRB20181014A,False,-9999,1314.8896,0.00205,0.0023,0.99,2.7,3.7,0.5,800.2,344.20000000000005
FRB20181014B,False,-9999,887.972,0.00073,0.0011,0.65,1.88,3.6,-9.0,487.5,400.00000000000006
FRB20181014C,False,-9999,752.1671,0.00079,0.001,0.57,1.48,18.0,-30.5,537.7,299.1
FRB20181014D,False,-9999,377.132,0.00172,0.0021,8.4,18.0,0.4,-0.5,624.3,400.00000000000006
FRB20181015A,False,-9999,568.8231,0.000738,0.0009,1.51,3.4,0.0,-0.9,403.2,400.00000000000006
FRB20181017B,False,-9999,307.369,0.00231,0.0043,1.06,6.5,61.0,-77.0,593.2,205.49999999999994
FRB20181017A,True,FRB20181017A,1281.875,0.00277,0.0277,0.66,16.0,29.5,-50.5,535.9,230.60000000000002
FRB20181018B,False,-9999,293.867,0.000478,0.0005,5.1,7.9,7.3,-10.45,567.4,400.00000000000006
FRB20181018A,False,-9999,1129.449,0.0085,0.011,0.49,5.8,0.6,0.4,800.2,400.00000000000006
FRB20181018C,False,-9999,411.1927,0.000477,0.00051,2.4,3.3,-0.61,-7.6,400.2,268.00000000000006
FRB20181019A,True,FRB20180916B,348.778,0.00314,0.0036,0.81,10.4,55.7,-51.7,685.7,244.9000000000001
FRB20181019A,True,FRB20180916B,348.778,0.00246,0.0036,0.81,10.4,34.0,-38.0,630.1,308.30000000000007
FRB20181019B,False,-9999,725.184,0.0013,0.0016,0.72,2.7,1.6,-5.8,460.1,400.00000000000006
FRB20181019C,False,-9999,501.6356,0.000723,0.00085,1.16,2.1,-4.5,9.1,800.2,400.00000000000006
FRB20181020A,False,-9999,1112.473,0.00196,0.00153,0.8,4.9,-0.3,-4.7,400.2,376.40000000000003
FRB20181022C,False,-9999,528.473,0.0008,0.00068,0.91,3.2,2.9,-14.2,443.9,264.00000000000006
FRB20181022D,False,-9999,514.33426,0.000594,0.00063,2.9,6.2,18.2,-14.4,754.7,294.50000000000006
FRB20181022E,False,-9999,285.986,0.0004,0.000632,0.69,2.08,8.7,-42.3,443.7,160.09999999999997
FRB20181025A,False,-9999,592.5644,0.000355,0.000257,1.52,2.68,-3.15,-0.1,400.2,400.00000000000006
FRB20181027A,False,-9999,727.744,0.00072,0.00472,4.9,22.0,-0.4,6.1,800.2,270.20000000000005
FRB20181028A,True,FRB20180814A,189.1063,0.00607,0.0019,1.31,22.6,79.9,-212.0,483.2,100.90000000000003
FRB20181028A,True,FRB20180814A,189.1063,0.001749,0.0019,1.31,22.6,81.2,-220.0,481.3,98.60000000000002
FRB20181028A,True,FRB20180814A,189.1063,0.002178,0.0019,1.31,22.6,81.8,-257.0,469.3,89.0
FRB20181028A,True,FRB20180814A,189.1063,0.00271,0.0019,1.31,22.6,66.3,-278.0,450.9,82.10000000000002
FRB20181028A,True,FRB20180814A,189.1063,0.00208,0.0019,1.31,22.6,58.0,-388.0,431.0,65.30000000000001
FRB20181030C,False,-9999,668.7601,0.00061,0.00074,1.6,5.5,10.0,-22.2,500.9,291.00000000000006
FRB20181030A,True,FRB20181030A,103.396,0.000695,0.00088,4.3,8.2,3.5,-3.1,703.7,400.00000000000006
FRB20181030B,True,FRB20181030A,103.6425,0.001255,0.0014,2.3,6.9,22.9,-43.2,521.4,242.79999999999995
FRB20181030D,False,-9999,289.4422,0.000362,0.00087,2.74,5.9,1.51,-3.0,514.8,400.00000000000006
FRB20181030E,False,-9999,159.6902,0.0004,0.000973,2.0,6.3,22.3,-69.0,470.5,164.59999999999997
FRB20181101A,False,-9999,1472.678,0.00603,0.01,0.5,10.7,16.4,-37.7,497.4,236.59999999999997
FRB20181102A,False,-9999,414.4649,0.00069,0.00093,1.48,2.52,0.2,0.4,800.2,400.00000000000006
FRB20181104A,True,FRB20180916B,349.4388,0.000904,0.00069,1.5,5.0,64.3,-111.5,534.0,154.0
FRB20181104B,True,FRB20180916B,350.14,0.00661,0.0078,0.31,4.4,8.3,-56.0,431.3,128.09999999999997
FRB20181104C,False,-9999,580.81762,0.0004611,0.00048,9.7,20.7,5.81,-9.25,547.6,400.00000000000006
FRB20181104C,False,-9999,580.81762,0.00146,0.00048,9.7,20.7,7.4,-10.9,561.0,400.00000000000006
FRB20181115A,False,-9999,981.613,0.00183,0.0021,0.44,1.92,19.6,-62.0,468.8,168.2
FRB20181116A,False,-9999,355.433,0.000439,0.00047,4.0,5.23,2.37,-11.0,445.8,304.50000000000006
FRB20181116B,False,-9999,409.876,0.000642,0.000171,0.74,1.92,-8.8,-4.7,400.2,105.30000000000001
FRB20181117C,False,-9999,1773.7387,0.0001,0.00237,1.57,3.0,48.6,-46.3,676.5,259.0
FRB20181117A,False,-9999,959.28,0.00234,0.0028,0.61,3.1,1.0,-0.6,800.2,400.00000000000006
FRB20181117B,False,-9999,538.2,0.001,0.0013,3.6,11.0,5.4,-9.3,536.4,400.00000000000006
FRB20181117B,False,-9999,538.2,0.00128,0.0013,3.6,11.0,11.4,-31.2,480.4,230.2
FRB20181118A,False,-9999,557.4068,0.00127,0.0015,4.3,10.0,1.5,-1.7,630.1,400.00000000000006
FRB20181118B,False,-9999,422.2771,0.00161,0.0018,0.78,3.2,5.3,-9.1,534.8,400.00000000000006
FRB20181118C,True,FRB20180814A,190.167,0.00378,0.0045,0.33,1.72,84.0,-174.0,508.7,117.30000000000007
FRB20181119B,False,-9999,609.1008,0.00333,0.01659,4.5,94.0,2.72,-4.65,536.4,400.00000000000006
FRB20181119E,False,-9999,1169.768,0.00148,0.0018,0.7,2.2,0.4,-3.2,425.3,400.00000000000006
FRB20181119D,True,FRB20121102A,564.367,0.005,0.0069,0.46,12.6,61.0,-59.0,668.9,251.30000000000007
FRB20181119D,True,FRB20121102A,564.367,0.0096,0.0069,0.46,12.6,72.0,-79.0,629.2,215.29999999999995
FRB20181119D,True,FRB20121102A,564.367,0.0081,0.0069,0.46,12.6,75.0,-98.0,587.2,181.0
FRB20181119A,True,FRB20181119A,364.09,0.00684,0.0084,0.31,3.5,58.0,-133.0,498.0,131.60000000000002
FRB20181119C,False,-9999,284.9594,0.000449,0.00048,2.8,3.5,-1.81,-5.7,400.2,257.50000000000006
FRB20181120B,True,FRB20180916B,349.736,0.001156,0.0013,1.04,2.74,25.8,-26.3,653.5,314.20000000000005
FRB20181120C,True,FRB20180814A,191.7,0.00246,0.0065,0.38,3.7,39.0,-35.0,692.9,263.20000000000005
FRB20181122A,False,-9999,662.821,0.00068,0.000182,0.53,1.42,-4.9,0.6,400.2,261.2
FRB20181122B,False,-9999,225.75547,0.000246,0.0001391,14.7,22.0,4.86,-13.27,480.7,328.90000000000003
FRB20181123A,False,-9999,798.718,0.00058,0.00192,0.99,2.5,25.6,-64.3,488.5,186.00000000000006
FRB20181124B,False,-9999,801.6446,0.001119,0.000204,2.61,4.8,-1.43,2.32,800.2,400.00000000000006
FRB20181124A,False,-9999,1108.532,0.00147,0.0019,0.66,2.6,4.5,-4.3,674.9,400.00000000000006
FRB20181125A,False,-9999,272.19,0.00128,0.0015,0.39,3.2,9.0,-54.0,434.5,133.50000000000006
FRB20181125A,False,-9999,272.19,0.00144,0.0015,0.39,3.2,7.3,-41.8,436.6,151.8
FRB20181125A,False,-9999,272.19,0.00158,0.0015,0.39,3.2,7.3,-58.0,426.5,120.69999999999999
FRB20181126A,False,-9999,494.2168,0.000407,0.000165,3.5,9.4,17.93,-90.7,441.8,117.90000000000003
FRB20181127A,False,-9999,930.317,0.00074,0.000582,0.78,2.9,18.5,-51.3,479.3,192.09999999999997
FRB20181128A,True,FRB20181128A,450.3823,0.00102,0.00399,0.64,8.1,67.3,-77.0,618.9,214.79999999999995
FRB20181128A,True,FRB20181128A,450.3823,0.00182,0.00399,0.64,8.1,15.1,-40.9,481.5,210.2
FRB20181128B,False,-9999,456.548,0.00168,0.00044,0.34,1.95,-3.5,-2.2,400.2,261.09999999999997
FRB20181128D,False,-9999,146.5012,0.001071,0.0001059,2.6,7.0,-2.48,0.28,400.2,400.00000000000006
FRB20181128C,False,-9999,618.35,0.0023,0.00232,0.39,3.4,27.4,-75.0,480.3,168.90000000000003
FRB20181128C,False,-9999,618.35,0.0001,0.00232,0.39,3.4,23.3,-60.0,485.8,190.59999999999997
FRB20181129A,False,-9999,385.9684,0.000588,0.00064,1.52,3.1,2.7,-5.21,518.2,400.00000000000006
FRB20181129B,False,-9999,405.905,0.000364,0.00083,4.0,9.5,73.8,-112.0,556.8,160.40000000000003
FRB20181129C,False,-9999,502.2158,0.00118,0.00164,0.77,3.6,2.1,-3.2,560.6,400.00000000000006
FRB20181130A,False,-9999,220.0896,0.00048,0.00051,0.97,1.27,2.7,-45.7,412.1,115.69999999999999
FRB20181201A,False,-9999,694.356,0.0048,0.0725,0.4,18.9,0.52,-5.61,419.0,394.8
FRB20181201B,False,-9999,876.577,0.00224,0.0026,0.66,2.24,0.4,-2.9,429.4,400.00000000000006
FRB20181202A,False,-9999,667.9546,0.00059,0.00404,2.63,13.7,4.27,-9.1,505.7,400.00000000000006
FRB20181202B,False,-9999,825.8834,0.00061,0.00224,0.99,4.1,5.0,-6.4,590.1,400.00000000000006
FRB20181202C,False,-9999,557.1604,0.00049,0.0079,0.51,3.4,1.8,-4.6,487.4,400.00000000000006
FRB20181203A,False,-9999,635.9255,0.000171,0.00144,1.74,3.6,13.2,-8.5,800.2,285.0
FRB20181203B,False,-9999,375.3871,0.000578,0.00232,1.45,4.5,47.8,-43.6,693.2,249.4000000000001
FRB20181203C,False,-9999,2444.57,0.00365,0.00097,1.05,4.8,-0.27,-1.7,400.2,400.00000000000006
FRB20181213A,False,-9999,678.672,0.001359,0.0016,0.88,3.2,-3.17,2.3,400.2,400.00000000000006
FRB20181213B,False,-9999,626.593,0.00085,0.0012,0.75,1.7,45.6,-45.1,664.0,270.6
FRB20181213C,False,-9999,380.736,0.00125,0.0015,0.62,1.86,-2.1,1.2,400.2,400.00000000000006
FRB20181214A,False,-9999,468.148,0.000533,0.000442,0.156,0.41,23.3,-139.0,435.0,94.40000000000003
FRB20181214B,False,-9999,1120.746,0.00109,0.0014,0.41,1.23,0.0,-1.5,400.2,400.00000000000006
FRB20181214C,False,-9999,632.7849,0.000631,0.00163,1.2,5.0,-2.54,-0.08,400.2,400.00000000000006
FRB20181214D,False,-9999,1177.319,0.00099,0.018,0.55,9.0,12.2,-10.9,700.7,358.1
FRB20181214F,False,-9999,2105.76,0.0023,0.00152,0.31,2.21,8.0,-65.0,425.7,113.90000000000003
FRB20181215A,False,-9999,412.632,0.00134,0.0017,0.34,0.72,-2.4,-1.1,400.2,400.00000000000006
FRB20181215B,False,-9999,494.0142,0.000559,0.00061,1.9,2.9,4.7,-6.0,590.2,400.00000000000006
FRB20181216A,False,-9999,542.7376,0.00022,0.00089,0.94,1.7,14.8,-16.1,634.0,366.00000000000006
