tns_name,sub_num,is_repeater,repeater_name,catalog1_flag,dm_fitb,width_fitb,flux,fluence,sp_idx,sp_run,peak_freq,bandwidth
FRB20221013F,0,False,,0,0.29475686064760237,0.5466357221003263,-0.4484823477315167,-0.5176902097582861,-0.2386104356987009,0.4580695313245189,-0.023537956129739086,1.150415942101913
FRB20221013G,0,False,,0,0.3099983822677058,-0.7151721378165224,0.15582667745580256,-0.5806913595928944,-1.9153701909972942,1.971824764612545,-1.0610345595122637,1.3237919233244106
FRB20221013H,0,True,FRB20210822E,0,-0.7013589274268327,0.34564879515422553,-0.5402091250679609,-1.088411740065902,0.11106080929895022,-1.3298698607235357,-0.9740542934156857,-1.6392118126392254
FRB20221013I,0,False,,0,-0.5531499329817348,-0.8381819591158866,0.17020833475737013,-0.7047887041392878,-1.7100501232444298,1.2806379281496796,-1.0610345595122637,1.3237919233244106
FRB20221014B,0,False,,0,-1.0577857655878407,-0.7242346878170703,4.450364631420461,2.56759825652165,-0.7439236520653012,0.8154391095857566,-0.5539421148051249,1.3237919233244106
FRB20221014C,0,True,FRB20220912A,0,-1.3217036287929391,0.7367868510480848,-0.8696710291347439,-0.5381174468882668,-0.19689318314771864,0.05218537125398766,-0.5439155711628681,-0.26247505179422487
FRB20221014D,0,True,FRB20220912A,0,-1.3167515981105113,0.5880084634048445,-0.7182072424440336,-0.050054070035315215,0.408208826450387,-0.3468968631422904,-0.0969823883092703,-0.25405275886753953
FRB20221014D,1,True,FRB20220912A,0,-1.3167515981105113,0.6430193433383569,-0.7182072424440336,-0.050054070035315215,0.33322065549982394,-0.2616255729245464,-0.10024101499300377,-0.1706515167154849
FRB20221014E,0,False,,0,0.9009221617289166,-0.4539906749129754,-0.4927603461589468,-1.152660384516779,-0.5462982040537457,0.41314521605239024,-0.6424263624480414,0.25888542254546654
FRB20221014F,0,False,,0,0.5176298075389038,-0.5673701751682743,0.8907608143877923,1.076202149592096,-0.3914738751841277,0.5212103407261639,-0.2681856210008055,1.0082640712417605
FRB20221015A,0,False,,0,0.19644563859090472,0.8124029257775882,-0.7495251987259408,-0.5647900578618009,-0.12240564420092889,-0.13914074893851175,-0.6298931828952203,-0.5929986937219488
FRB20221015B,0,True,FRB20220912A,0,-1.3071057087721982,1.1827460528349263,-0.7749345151782,-0.4579739628003085,0.41129443252439807,-0.12947432363136188,0.4349257519124541,0.3761812581829621
FRB20221015C,0,False,,0,1.4931983466151144,0.3705371577527058,-0.4650250086531211,-0.7858884837789779,-0.044567855875347284,0.33300084841040084,0.24091213243478457,1.164179201274789
FRB20221015D,0,False,,0,0.6924605610950247,-0.30565442535703524,2.400752784610733,1.3627101457878479,-0.7610728663980553,0.6613463993048008,-0.7133641587170084,0.827287484207376
FRB20221017A,0,False,,0,0.37086845149080705,0.31059361636641064,0.3660980516182976,0.14137040346932164,0.7031453813749861,-0.16022249218757778,1.7890104707992378,0.2642263887916572
FRB20221018B,0,True,FRB20190208A,0,0.27179894623276357,0.8491662579401429,-0.5621297339657287,-0.6704393460933546,1.7056340687840896,-1.1825667309298062,2.565566275892029,-1.0198651498598048
FRB20221018C,0,True,FRB20220912A,0,-1.3133456782261412,0.7471757444498885,-0.7914912947784779,-0.7310161773427027,0.45821020705141324,-0.5834423006571294,-0.37471764719978423,-0.727139115212815
FRB20221018D,0,False,,0,-0.7632789101171741,-0.422314342400946,0.43567112126204127,-0.46586382734716836,-1.1843142111410676,0.5136720105368592,-1.0572746056464173,-0.04267374858560793
FRB20221019A,0,False,,0,2.3211738950482554,0.46797278553868243,-0.5739902990574531,0.34426556728109053,-0.2717161510160722,0.6251378499668467,0.2975621040135356,1.3237919233244106
FRB20221020A,0,True,FRB20220912A,0,-1.318063523627986,0.5787005701925662,-0.9345918810964619,-1.1869872493616345,0.8069577767479539,-1.6173985871983605,-0.8414532537468393,-1.5973057697844986
FRB20221020B,0,False,,0,-0.10940196715997816,-0.433200374248505,-0.9370857983907512,-0.9669963252305374,0.26483983153182505,-0.4767706934642899,-0.5113293043255335,-0.782808417240418
FRB20221020C,0,False,,0,-0.7141205360487165,-0.40634799200688515,0.09298461929034625,-0.044663757013596046,-0.03488840734343849,-0.24581270815772788,-0.6281385377578254,-0.7012559710966602
FRB20221021A,0,True,FRB20220912A,0,-1.287220785772425,1.549991650496427,-0.9311091630012239,-1.0303756730048041,1.1960869460453794,-1.233056529381287,-0.07141470202151541,-1.2047447506894826
FRB20221021A,1,True,FRB20220912A,0,-1.287220785772425,1.7249739328827807,-0.9311091630012239,-1.0303756730048041,0.5809849084227449,-0.30141627050073605,0.5038582394529697,0.057161235862418086
FRB20221021B,0,True,FRB20220912A,0,-1.3184364612569253,0.4993141085688967,-0.8831153811621723,-0.9454398607273524,0.41031295113213795,-0.36053885569909805,-0.11778746636695321,-0.28794735235298047
FRB20221021C,0,False,,0,0.6287660365246266,-0.5383406223800904,0.586006131218412,-0.4004116126821295,0.6952994129296135,-0.5369527330921532,0.20556856609582927,-0.4266070529752388
FRB20221021D,0,False,,0,0.19932597852751957,-0.7895144230892229,-0.5826530709705682,-1.4611772048701321,-0.01856005318243617,0.6183914360996783,1.573941109672829,1.3237919233244106
FRB20221021E,0,False,,0,0.7211344504005752,-0.34680887796881654,-0.5856771003552976,-1.5422267557561131,-1.9579239656549023,0.9043724325068239,-1.0610345595122637,-0.27274614072920694
FRB20221021F,0,False,,0,1.7115360467611258,0.7702407039272988,-0.13635286060754753,-0.14469732489280349,-0.6902757208836944,1.0804041064548546,0.057175720190428325,1.3237919233244106
FRB20221022B,0,False,,0,-0.11023574516502838,0.07357031327112273,0.5491362949834109,0.7690502424712641,-0.6221075635247166,0.5929146086076986,-0.583771082140839,0.7952416867302318
FRB20221022C,0,True,FRB20220912A,0,-1.3050806919871336,1.4469898128326477,-0.6853968173029709,0.2952200967347492,1.0602314037416276,-0.6680089479306212,1.2009536861808752,-0.3349889396751985
FRB20221022C,1,True,FRB20220912A,0,-1.3050806919871336,1.4554515718120284,-0.6853968173029709,0.2952200967347492,0.45957753320297867,-0.2884143771237123,0.1531798755650374,-0.049863510840095396
FRB20221022D,0,True,FRB20220912A,0,-1.320656943680882,0.1936144420647548,-0.8072459388964917,-1.1521796183775563,0.8852923916473417,-1.3060371662848722,-0.6120960679302145,-1.3390905939590485
FRB20221022E,0,False,,0,0.13199501824548734,-1.2269024786716223,-0.5577412264609145,-1.1617229520026109,-0.4325732156433351,0.8927094639351143,0.5387004786098122,1.3237919233244106
FRB20221022F,0,False,,0,1.0445179778215716,1.2518691395908215,0.6861494972865555,2.3839685987975563,-0.5146584792944471,1.0080204143584792,0.5968544317349017,1.3237919233244106
FRB20221022A,0,False,,0,-2.349986258823489,-0.17682536267086313,3.531971913131723,1.9220066940293006,-0.9332082844471165,0.7782842094704725,-0.845463871203742,1.046472522079894
FRB20221022G,0,False,,0,0.14867768127977615,0.014528937294323028,-0.9417127781362764,-1.6290842939684562,-0.023418874323913052,0.12885601340463773,-0.15538700502541627,0.2919583289161089
FRB20221022H,0,False,,0,0.3753720976074398,0.14835447448826883,-0.7545373788392736,0.1807856635319985,-0.03623711331257399,-0.7191451547644259,-0.877047483676851,-1.2982116599978197
FRB20221022I,0,False,,0,-0.7532269725593214,-1.4588090486201666,-0.6252628349057545,0.5470915195206001,-0.263568971100329,0.6104624133823456,0.28327427932331967,1.3237919233244106
FRB20221023A,0,False,,0,0.4295677085911787,-0.8293928955093584,-0.06208707845305345,-0.4690758993164316,0.21611640042349062,0.01033127330990704,0.19629401322674173,0.49470962449265554
