Name,RpName,is_repeater,maha_score,lof_median_rank,eif_score
FRB20190218B,-9999,False,671.8044252022072,368.0,0.42534568326128513
FRB20190218C,-9999,False,19.675210907552795,38.0,0.5482555709623298
FRB20190219A,-9999,False,4.995053898901266,502.0,0.40528419336714566
FRB20190219B,-9999,False,9.695880733884715,194.0,0.4552032390912903
FRB20190219C,-9999,False,6.841574716275322,350.0,0.4008249422230967
FRB20190220A,-9999,False,13.098770795440904,189.0,0.434924710545153
FRB20190221A,-9999,False,18.27785840978168,357.0,0.397473558177111
FRB20190221B,-9999,False,6.560044421930343,232.0,0.4116903673389802
FRB20190221C,-9999,False,80.70273300433614,105.0,0.4436060220980471
FRB20190221D,-9999,False,4.051046385428411,474.0,0.3818372563215672
FRB20190222B,-9999,False,9.772149380547873,301.0,0.41206659149023833
FRB20190222C,-9999,False,335.5654435886201,482.0,0.40436593054811537
FRB20190222A,FRB20190222A,True,5802.7301006527905,166.0,0.46156049014452705
FRB20190222D,-9999,False,6.038057126492992,403.0,0.3980864920180111
FRB20190223A,-9999,False,1497.915425921179,465.0,0.39681922670819186
FRB20190223B,-9999,False,12.233820985946776,320.0,0.4110958370091043
FRB20190224A,-9999,False,888.4880320667228,154.0,0.4442564610523255
FRB20190224B,-9999,False,2.688138906772021,494.0,0.3768764020169659
FRB20190224C,-9999,False,35.219590458821166,83.0,0.4563518095204134
FRB20190224D,-9999,False,3.2283986890659033,435.0,0.3838739440634633
FRB20190224E,-9999,False,1.5008863545139253,502.0,0.3736429512551836
FRB20190226A,-9999,False,4.268772176289497,476.0,0.39712929030314836
FRB20190226B,-9999,False,245.31824860825577,325.0,0.4126698537564249
FRB20190226C,-9999,False,175.50894940588418,483.0,0.4003094720040181
FRB20190227A,-9999,False,13.407734475759714,373.0,0.39469573406355263
FRB20190227B,-9999,False,10.1041598890088,187.0,0.4197396413761492
FRB20190228A,-9999,False,1365.3530783142508,113.0,0.4965082287168892
FRB20190228B,-9999,False,15.373382563192651,18.0,0.49913194934658617
FRB20190301B,-9999,False,15.12878945833698,400.0,0.39830547668147026
FRB20190301C,-9999,False,6.260539579781583,241.0,0.4180965103022571
FRB20190301D,-9999,False,67.8713580338873,175.0,0.42508359128494366
FRB20190301A,FRB20190222A,True,1569.535312081842,487.0,0.4266181813095476
FRB20190301A,FRB20190222A,True,1180.159332806192,473.0,0.4311007266604097
FRB20190302A,-9999,False,17.853611387371704,28.0,0.5148984792360605
FRB20190303B,-9999,False,13.406790559946012,79.0,0.5045087551073523
FRB20190303C,-9999,False,2.4521984524455545,523.0,0.3795878075745571
FRB20190303D,-9999,False,2.9044405233270307,481.0,0.38797654461128256
FRB20190303A,FRB20190303A,True,1771.1964630553764,318.0,0.43171365899421343
FRB20190304A,-9999,False,951.1140458389528,424.0,0.39278991042476424
FRB20190304B,-9999,False,7.2148347149271626,408.0,0.40026471319313783
FRB20190304C,-9999,False,733.1507272579796,508.0,0.3936049520215985
FRB20190307A,-9999,False,77.44573113328192,62.0,0.4483246139770059
FRB20190307B,-9999,False,278.0988461958446,18.0,0.5028097564321276
FRB20190308C,-9999,False,287.69533032699167,416.0,0.4043802630083709
FRB20190308C,-9999,False,319.45598240788865,465.0,0.39002147937316545
FRB20190308B,-9999,False,93.46558883056245,138.0,0.47057688760678756
FRB20190308B,-9999,False,61.97830938400311,204.0,0.43252148428193216
FRB20190309A,-9999,False,458.49510122512925,439.0,0.4167324960618229
FRB20190313B,-9999,False,8.698751773206668,281.0,0.41837880771255986
FRB20190313A,FRB20181119A,True,208.88048629386833,232.0,0.41554044172302823
FRB20190316A,-9999,False,5.161627771400012,546.0,0.36852412491723147
FRB20190317A,-9999,False,8.25663077519463,398.0,0.39863077133916613
FRB20190317B,-9999,False,3.891733941976216,477.0,0.37299372534790115
